path,art_movement,author_name,painting_name,x,y
Artists2/Agostino Carracci/Democritus.jpg,Baroque,Agostino Carracci,Democritus,0.0015029730332612552,0.001977796842830135
Artists2/Agostino Carracci/Dog.jpg,Baroque,Agostino Carracci,Dog,0.0009450697377417496,0.0021548985178489197
Artists2/Agostino Carracci/Giovanni Gabrielli Il Sivello.jpg,Baroque,Agostino Carracci,Giovanni Gabrielli Il Sivello,0.0019717308581684756,0.0029065006728725036
Artists2/Agostino Carracci/Hairy Harry Mad Peter And Tiny Amon 1600.jpg,Baroque,Agostino Carracci,Hairy Harry Mad Peter And Tiny Amon 1600,0.001246652919461021,0.0019502463969544844
Artists2/Agostino Carracci/Head Of A Faun In A Concave 1595.jpg,Baroque,Agostino Carracci,Head Of A Faun In A Concave 1595,0.0013241057248548917,0.0011656264168298295
Artists2/Agostino Carracci/Hercules And Deianira.jpg,Baroque,Agostino Carracci,Hercules And Deianira,0.0019569266538161986,0.0014012475473992965
Artists2/Agostino Carracci/Italian Scientist Ulisse Aldrovandi.jpg,Baroque,Agostino Carracci,Italian Scientist Ulisse Aldrovandi,0.0017206249040439743,0.002342785896515848
Artists2/Agostino Carracci/Julie With An Athlete.jpg,Baroque,Agostino Carracci,Julie With An Athlete,0.001920425062039264,0.001373213934799053
Artists2/Agostino Carracci/Jupiter And Juno.jpg,Baroque,Agostino Carracci,Jupiter And Juno,0.0015886110431244996,0.0011430091854090713
Artists2/Agostino Carracci/Landscape With Bathers 1599.jpg,Baroque,Agostino Carracci,Landscape With Bathers 1599,0.0010301313254647312,0.0032871016897135273
Artists2/Agostino Carracci/Mars And Venus.jpg,Baroque,Agostino Carracci,Mars And Venus,0.0015304418671727067,0.0011010610016598007
Artists2/Agostino Carracci/Messalina In Lisisica S Booth.jpg,Baroque,Agostino Carracci,Messalina In Lisisica S Booth,0.001974765421101953,0.0013978836425871518
Artists2/Agostino Carracci/Neptune Dispersing The Clouds And Calming The Tides.jpg,Baroque,Agostino Carracci,Neptune Dispersing The Clouds And Calming The Tides,0.001311403955547623,0.0012191474015610273
Artists2/Agostino Carracci/Ovid And Corine.jpg,Baroque,Agostino Carracci,Ovid And Corine,0.0018740972096067201,0.001335381055644412
Artists2/Agostino Carracci/Pandora.jpg,Baroque,Agostino Carracci,Pandora,0.00170628685938299,0.0012295168009664144
Artists2/Agostino Carracci/Paris And Oenone.jpg,Baroque,Agostino Carracci,Paris And Oenone,0.0019663298142457803,0.0014089656079479102
Artists2/Agostino Carracci/Penitent Magdalene.jpg,Baroque,Agostino Carracci,Penitent Magdalene,0.0014835548730331568,-0.015366821604216634
Artists2/Agostino Carracci/Pluto.jpg,Baroque,Agostino Carracci,Pluto,0.0014838003888131815,0.001382943583616208
Artists2/Agostino Carracci/Polyenos And Chrisis.jpg,Baroque,Agostino Carracci,Polyenos And Chrisis,0.0018338477658334477,0.0012928307995858986
Artists2/Agostino Carracci/Portrait Of A Lutenist Portrait Of The Musician Orazio Bassani.jpg,Baroque,Agostino Carracci,Portrait Of A Lutenist Portrait Of The Musician Orazio Bassani,0.0019093419244221063,0.0024480188630044246
Artists2/Agostino Carracci/Portrait Of A Woman 1599.jpg,Baroque,Agostino Carracci,Portrait Of A Woman 1599,0.0013679228352952112,0.0021975499976901827
Artists2/Agostino Carracci/Portrait Of Annibale Ludovico And Agostino Carracci.jpg,Baroque,Agostino Carracci,Portrait Of Annibale Ludovico And Agostino Carracci,0.001955640173169033,0.0024982472586290876
Artists2/Agostino Carracci/Portrait Of Christine Of Lorraine Grand Duchess Of Tuscany 1589.jpg,Baroque,Agostino Carracci,Portrait Of Christine Of Lorraine Grand Duchess Of Tuscany 1589,0.0015409604512668434,0.0024065274241659627
Artists2/Agostino Carracci/Religion Of Priapus.jpg,Baroque,Agostino Carracci,Religion Of Priapus,0.0012569194567581775,0.0009171826034820703
Artists2/Agostino Carracci/Satyr Mason.jpg,Baroque,Agostino Carracci,Satyr Mason,0.0009898661776396762,0.0009162254563953753
Artists2/Agostino Carracci/Self Portrait Of Agostino Carracci.jpg,Baroque,Agostino Carracci,Self Portrait Of Agostino Carracci,0.0022390854063226275,0.0025723932523117362
Artists2/Agostino Carracci/St Agatha From The Episode Holy Women 1578.jpg,Baroque,Agostino Carracci,St Agatha From The Episode Holy Women 1578,0.00201309440836018,-0.021137331582556616
Artists2/Agostino Carracci/St Catherine From The Episode Holy Women 1578.jpg,Baroque,Agostino Carracci,St Catherine From The Episode Holy Women 1578,0.0018948418097079458,-0.01993464921070935
Artists2/Agostino Carracci/St Lucia From The Episode Holy Women 1578.jpg,Baroque,Agostino Carracci,St Lucia From The Episode Holy Women 1578,0.0020006546721967424,-0.021008686316768253
Artists2/Agostino Carracci/St Margaret From The Episode Holy Women 1578.jpg,Baroque,Agostino Carracci,St Margaret From The Episode Holy Women 1578,0.001961071321208128,-0.02059307991261495
Artists2/Agostino Carracci/Studies Of The Carracci Figure.jpg,Baroque,Agostino Carracci,Studies Of The Carracci Figure,0.0012267930018378269,0.001616238269733846
Artists2/Agostino Carracci/The Ecstasy Of Saint Catherine 1590.jpg,Baroque,Agostino Carracci,The Ecstasy Of Saint Catherine 1590,0.0012872974975104725,-0.013321633105683142
Artists2/Agostino Carracci/The Flood.jpg,Baroque,Agostino Carracci,The Flood,0.0012923782920811165,-0.01277409449348837
Artists2/Agostino Carracci/The Holy Family With Sts Anthony Abbot Catherine And The Infant St John 1582.jpg,Baroque,Agostino Carracci,The Holy Family With Sts Anthony Abbot Catherine And The Infant St John 1582,0.0012052629608784574,-0.01280162512975097
Artists2/Agostino Carracci/The Last Communion Of St Jerome 1592.jpg,Baroque,Agostino Carracci,The Last Communion Of St Jerome 1592,0.001770327837497099,-0.018947944670919974
Artists2/Agostino Carracci/The Penitent Magdalen.jpg,Baroque,Agostino Carracci,The Penitent Magdalen,0.00214500810540171,-0.02259026001211887
Artists2/Agostino Carracci/The Satire And His Wife.jpg,Baroque,Agostino Carracci,The Satire And His Wife,0.001272934626591839,0.0009407125718073397
Artists2/Agostino Carracci/The Satyr And Nymph.jpg,Baroque,Agostino Carracci,The Satyr And Nymph,0.0016790665832392096,0.00120785077855908
Artists2/Agostino Carracci/Titian 1587.jpg,Baroque,Agostino Carracci,Titian 1587,0.0014115349882843626,0.0019151425293476602
Artists2/Agostino Carracci/Venus And Mars 1600.jpg,Baroque,Agostino Carracci,Venus And Mars 1600,0.0014306079578486688,0.0013273006802127446
Artists2/Agostino Carracci/Venus Genitrice.jpg,Baroque,Agostino Carracci,Venus Genitrice,0.001296952163011682,0.001201091346920288
Artists2/Agostino Carracci/Venus Punishing Profane Love 1595.jpg,Baroque,Agostino Carracci,Venus Punishing Profane Love 1595,0.0015581689758690637,0.001452863828144094
Artists2/Aleksey Antropov/An Icon From The Iconostasis Of The St Andrew S Church In Kiev 1754.jpg,Baroque,Aleksey Antropov,An Icon From The Iconostasis Of The St Andrew S Church In Kiev 1754,0.001448671187040884,-0.015480731782273362
Artists2/Aleksey Antropov/Apostol St Peter.jpg,Baroque,Aleksey Antropov,Apostol St Peter,0.0013091698782311232,-0.013688276953191986
Artists2/Aleksey Antropov/Archbishop Sylvester Kuliabka.jpg,Baroque,Aleksey Antropov,Archbishop Sylvester Kuliabka,0.001930200473157416,0.002769321698616701
Artists2/Aleksey Antropov/Countess Anna Vorontsova.jpg,Baroque,Aleksey Antropov,Countess Anna Vorontsova,0.0020473997367319594,0.003315093118901321
Artists2/Aleksey Antropov/Lord God Safaof.jpg,Baroque,Aleksey Antropov,Lord God Safaof,0.001272126812464536,-0.013823352176947025
Artists2/Aleksey Antropov/Portrait Of A Mistress Agrippina Leontyevna Apraksina.jpg,Baroque,Aleksey Antropov,Portrait Of A Mistress Agrippina Leontyevna Apraksina,0.0020862083499777625,0.00365951891153441
Artists2/Aleksey Antropov/Portrait Of An Unknown Lady.jpg,Baroque,Aleksey Antropov,Portrait Of An Unknown Lady,0.0016600399707024213,0.0027852576291206815
Artists2/Aleksey Antropov/Portrait Of An Unknown Woman 1790.jpg,Baroque,Aleksey Antropov,Portrait Of An Unknown Woman 1790,0.0014791457713818242,0.0023574683181591736
Artists2/Aleksey Antropov/Portrait Of Anna Vasiliyevna Buturlina.jpg,Baroque,Aleksey Antropov,Portrait Of Anna Vasiliyevna Buturlina,0.0017103939418092746,0.002958334520676909
Artists2/Aleksey Antropov/Portrait Of Archbishop Gavriil Petrov.jpg,Baroque,Aleksey Antropov,Portrait Of Archbishop Gavriil Petrov,0.002076958967526505,0.0029322326675610758
Artists2/Aleksey Antropov/Portrait Of Brigadier Michael Dmitrievich Buturlin.jpg,Baroque,Aleksey Antropov,Portrait Of Brigadier Michael Dmitrievich Buturlin,0.0019683475542349622,0.0028347545199279853
Artists2/Aleksey Antropov/Portrait Of Catherine Ii 1.jpg,Baroque,Aleksey Antropov,Portrait Of Catherine Ii 1,0.0017970580188539712,0.002825717781914034
Artists2/Aleksey Antropov/Portrait Of Catherine Ii The Great.jpg,Baroque,Aleksey Antropov,Portrait Of Catherine Ii The Great,0.001531563974296836,0.0024477607938438502
Artists2/Aleksey Antropov/Portrait Of Catherine Ii.jpg,Baroque,Aleksey Antropov,Portrait Of Catherine Ii,0.001850726879885116,0.002924627462266871
Artists2/Aleksey Antropov/Portrait Of Countess M A Rumyantzeva.jpg,Baroque,Aleksey Antropov,Portrait Of Countess M A Rumyantzeva,0.0015928946389018033,0.002673767865146055
Artists2/Aleksey Antropov/Portrait Of Elizabeth Of Russia.jpg,Baroque,Aleksey Antropov,Portrait Of Elizabeth Of Russia,0.0018802321843589308,0.0030288528771882685
Artists2/Aleksey Antropov/Portrait Of Empress Elizaveta Petrovna.jpg,Baroque,Aleksey Antropov,Portrait Of Empress Elizaveta Petrovna,0.001619248315655354,0.0025834505055776693
Artists2/Aleksey Antropov/Portrait Of F Krasnoschiokov.jpg,Baroque,Aleksey Antropov,Portrait Of F Krasnoschiokov,0.001267774517075994,0.0018146397258737182
Artists2/Aleksey Antropov/Portrait Of Fyodor Dubyansky 1761.jpg,Baroque,Aleksey Antropov,Portrait Of Fyodor Dubyansky 1761,0.002003567663263393,0.0027573883119839074
Artists2/Aleksey Antropov/Portrait Of General In Chief Count William W Fermor.jpg,Baroque,Aleksey Antropov,Portrait Of General In Chief Count William W Fermor,0.001531795566033235,0.0022852406261639094
Artists2/Aleksey Antropov/Portrait Of Grand Duchess Catherine Alekseevna Future Empress Catherine Ii The Great 1770.jpg,Baroque,Aleksey Antropov,Portrait Of Grand Duchess Catherine Alekseevna Future Empress Catherine Ii The Great 1770,0.0015639875191391388,0.002539350375266765
Artists2/Aleksey Antropov/Portrait Of Grand Duke Peter Fedotovich Later Peter Iii.jpg,Baroque,Aleksey Antropov,Portrait Of Grand Duke Peter Fedotovich Later Peter Iii,0.001839872271771955,0.002500141084223495
Artists2/Aleksey Antropov/Portrait Of Prince M I Vorontsov.jpg,Baroque,Aleksey Antropov,Portrait Of Prince M I Vorontsov,0.002553141019426113,0.003595316958622657
Artists2/Aleksey Antropov/Portrait Of Princess T A Trubetzkaya.jpg,Baroque,Aleksey Antropov,Portrait Of Princess T A Trubetzkaya,0.0013946518179886928,0.0023222066935579995
Artists2/Aleksey Antropov/Portrait Of The Lady In Waiting A M Izmaylova.jpg,Baroque,Aleksey Antropov,Portrait Of The Lady In Waiting A M Izmaylova,0.0014977752508907555,0.0025548407033100344
Artists2/Aleksey Antropov/Portrait Of Tsar Peter I The Great 1672 1725 1772.jpg,Baroque,Aleksey Antropov,Portrait Of Tsar Peter I The Great 1672 1725 1772,0.0017903888585242079,0.0023793719082560037
Artists2/Aleksey Antropov/Portrait Of Tsar Peter I.jpg,Baroque,Aleksey Antropov,Portrait Of Tsar Peter I,0.0017363222928136431,0.002346672429923698
Artists2/Aleksey Antropov/Portrait Of Tsar Peter Iii 1728 62 1762.jpg,Baroque,Aleksey Antropov,Portrait Of Tsar Peter Iii 1728 62 1762,0.001854994088855769,0.00246949780514954
Artists2/Aleksey Antropov/Self Portrait.jpg,Baroque,Aleksey Antropov,Self Portrait,0.0017452488357698373,0.00218624883330849
Artists2/Aleksey Antropov/The Last Supper.jpg,Baroque,Aleksey Antropov,The Last Supper,0.0012658956048577543,-0.013662340589800545
Artists2/Alexey Zubov/Battle Of Gangut June 27 1714 1715.jpg,Baroque,Alexey Zubov,Battle Of Gangut June 27 1714 1715,0.001467959281828021,0.004764154018240485
Artists2/Alexey Zubov/Boat Of Peter I 1722.jpg,Baroque,Alexey Zubov,Boat Of Peter I 1722,0.0017607949366158393,0.005675915341965189
Artists2/Alexey Zubov/Catherinehof 1716.jpg,Baroque,Alexey Zubov,Catherinehof 1716,0.0016833662075325974,0.005397257909140795
Artists2/Alexey Zubov/Panoramic View Of St Petersburg 1716.jpg,Baroque,Alexey Zubov,Panoramic View Of St Petersburg 1716,0.001433064085882063,0.004571247034407393
Artists2/Alexey Zubov/Portrait Of I M Golovin 1720.jpg,Baroque,Alexey Zubov,Portrait Of I M Golovin 1720,0.0014292466497668127,0.0020194442709703664
Artists2/Alexey Zubov/St Petersburg View Of The Peter And Paul Fortress 1727.jpg,Baroque,Alexey Zubov,St Petersburg View Of The Peter And Paul Fortress 1727,0.0014373629533542733,0.004738531982512671
Artists2/Alexey Zubov/St Petersburg View Of The Winter Palace Of Peter I 1716.jpg,Baroque,Alexey Zubov,St Petersburg View Of The Winter Palace Of Peter I 1716,0.0013635658488237205,0.004491439472772426
Artists2/Alexey Zubov/The Battle Of Grengam June 27 1720 1721.jpg,Baroque,Alexey Zubov,The Battle Of Grengam June 27 1720 1721,0.0014256950681597077,0.00465922243380238
Artists2/Alexey Zubov/The Bringing Of 4 Swedish Frigates In St Petersburg After The Victory In The Battle Of Grengam.jpg,Baroque,Alexey Zubov,The Bringing Of 4 Swedish Frigates In St Petersburg After The Victory In The Battle Of Grengam,0.0014672003888831693,0.004838262853226461
Artists2/Alexey Zubov/The Bringing Of The Swedish Ships To St Petersburg After The Victory In The Battle Of Gangut.jpg,Baroque,Alexey Zubov,The Bringing Of The Swedish Ships To St Petersburg After The Victory In The Battle Of Gangut,0.0009112937322420637,0.0030164760108350934
Artists2/Alexey Zubov/The Ceremonial Entry Of The Russian Troops To Moscow On December 21 1709 After Their Victory In 1711.jpg,Baroque,Alexey Zubov,The Ceremonial Entry Of The Russian Troops To Moscow On December 21 1709 After Their Victory In 1711,0.0013847859253358712,-0.0024148596053588287
Artists2/Alexey Zubov/The Wedding Feast Of Peter I And Catherine In The Winter Palace Of Peter I In St Petersburg On 1712.jpg,Baroque,Alexey Zubov,The Wedding Feast Of Peter I And Catherine In The Winter Palace Of Peter I In St Petersburg On 1712,0.0012193781832828547,0.002054527951413536
Artists2/Alexey Zubov/View Of The Gagarin S Moscow Mansion From The Courtyard 1707.jpg,Baroque,Alexey Zubov,View Of The Gagarin S Moscow Mansion From The Courtyard 1707,0.0014069508559664337,0.004480473455511367
Artists2/Alexey Zubov/View Of The Summer Gardens From The Neva River 1717.jpg,Baroque,Alexey Zubov,View Of The Summer Gardens From The Neva River 1717,0.0012499674357587252,0.0039628990789974195
Artists2/Alonzo Cano/Descent Into Limbo.jpg,Baroque,Alonzo Cano,Descent Into Limbo,0.0012730574776615995,-0.013483911895253574
Artists2/Alonzo Cano/Education Of The Virgin.jpg,Baroque,Alonzo Cano,Education Of The Virgin,0.0014460028917235486,-0.015224498632968965
Artists2/Alonzo Cano/Eve 1666.jpg,Baroque,Alonzo Cano,Eve 1666,0.0012012938895874746,-0.012083580936658006
Artists2/Alonzo Cano/Ideal Portrait Of A Spanish King.jpg,Baroque,Alonzo Cano,Ideal Portrait Of A Spanish King,0.0018751420900872016,0.0026123211295454854
Artists2/Alonzo Cano/Immaculate Conception 1.jpg,Baroque,Alonzo Cano,Immaculate Conception 1,0.001380156699654412,-0.014491292992672563
Artists2/Alonzo Cano/Immaculate Conception 1648.jpg,Baroque,Alonzo Cano,Immaculate Conception 1648,0.001424091357446962,-0.01544939668316564
Artists2/Alonzo Cano/Immaculate Conception 2.jpg,Baroque,Alonzo Cano,Immaculate Conception 2,0.0012569624650423607,-0.013469056264592548
Artists2/Alonzo Cano/Immaculate Conception.jpg,Baroque,Alonzo Cano,Immaculate Conception,0.0011758908284305676,-0.012210128735787591
Artists2/Alonzo Cano/Inmaculate Conception.jpg,Baroque,Alonzo Cano,Inmaculate Conception,0.0012536381858010413,-0.013416263747709304
Artists2/Alonzo Cano/Kings Of The Visigoths.jpg,Baroque,Alonzo Cano,Kings Of The Visigoths,0.0011365693129465823,0.0016451202731649567
Artists2/Alonzo Cano/Maria.jpg,Baroque,Alonzo Cano,Maria,0.001546696856727518,-0.01649442378602829
Artists2/Alonzo Cano/Noli Me Tangere.jpg,Baroque,Alonzo Cano,Noli Me Tangere,0.0017885257330387298,-0.01941830345054561
Artists2/Alonzo Cano/Saint John The Evangelist S Vision Of Jerusalem 1635.jpg,Baroque,Alonzo Cano,Saint John The Evangelist S Vision Of Jerusalem 1635,0.001396967683983763,-0.015180000478798928
Artists2/Alonzo Cano/San Francisco De Borja Saint Francis Borgia 1624.jpg,Baroque,Alonzo Cano,San Francisco De Borja Saint Francis Borgia 1624,0.0018961608114567159,-0.020330920277857215
Artists2/Alonzo Cano/St Bernard And The Virgin.jpg,Baroque,Alonzo Cano,St Bernard And The Virgin,0.0017547380913652884,-0.01872722936053097
Artists2/Alonzo Cano/St Isidore Saves A Child That Had Fallen In A Well.jpg,Baroque,Alonzo Cano,St Isidore Saves A Child That Had Fallen In A Well,0.0013852393561120612,-0.015024828870237964
Artists2/Alonzo Cano/St James The Greater.jpg,Baroque,Alonzo Cano,St James The Greater,0.002020716172603744,-0.021760461733709335
Artists2/Alonzo Cano/St John The Baptist 1634.jpg,Baroque,Alonzo Cano,St John The Baptist 1634,0.0012257445107614858,-0.01280896016276517
Artists2/Alonzo Cano/St John The Evangelist And The Poisoned Cup.jpg,Baroque,Alonzo Cano,St John The Evangelist And The Poisoned Cup,0.001899614077043378,-0.019783566718967836
Artists2/Alonzo Cano/St John The Evangelist At Patmos.jpg,Baroque,Alonzo Cano,St John The Evangelist At Patmos,0.001988220630257932,-0.020762378019093992
Artists2/Alonzo Cano/St John The Evangelist Giving Communion To The Virgin.jpg,Baroque,Alonzo Cano,St John The Evangelist Giving Communion To The Virgin,0.0018950061786025074,-0.02015560021847253
Artists2/Alonzo Cano/St Vincent Ferrer Preaching.jpg,Baroque,Alonzo Cano,St Vincent Ferrer Preaching,0.0011178916777391118,-0.011925618220860424
Artists2/Alonzo Cano/The Crucifixion 1638.jpg,Baroque,Alonzo Cano,The Crucifixion 1638,0.0011952226928862387,-0.012829809188104422
Artists2/Alonzo Cano/Vision Of St Anthony Of Padua 1662.jpg,Baroque,Alonzo Cano,Vision Of St Anthony Of Padua 1662,0.00183712440067876,-0.01947900408899592
Artists2/Annibale Carracci/Adorned By The Graces 1595.jpg,Baroque,Annibale Carracci,Adorned By The Graces 1595,0.0013052346820166864,0.0011984389366261577
Artists2/Annibale Carracci/An Allegory Of Truth And Time 1585.jpg,Baroque,Annibale Carracci,An Allegory Of Truth And Time 1585,0.001302081013174816,5.456079961392835e-05
Artists2/Annibale Carracci/Angel Announcing The Resurrection Of Christ To The Three Marys 1609.jpg,Baroque,Annibale Carracci,Angel Announcing The Resurrection Of Christ To The Three Marys 1609,0.0011510823192942652,-0.012758297578284422
Artists2/Annibale Carracci/Apollo And Hyacinth.jpg,Baroque,Annibale Carracci,Apollo And Hyacinth,0.0016612024724179395,0.001549911595398453
